,product_name,image,product_specifications,categories,description
752,Rajasthan Crafts Abstract Single Quilts & Comforters Green,83cef279f0ea5d772523d0d8b2923fbe.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Rajasthan Crafts""}, {""key""=>""Type"", ""value""=>""Quilts and Comforters""}, {""key""=>""Hand Washable"", ""value""=>""Yes""}, {""key""=>""Model ID"", ""value""=>""RC121""}, {""key""=>""Color"", ""value""=>""Green""}, {""key""=>""Design"", ""value""=>""Floral""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""Bed""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""RC121""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Outer Material"", ""value""=>""Cotton""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Length"", ""value""=>""84 inch / 213.36 cm""}, {""key""=>""Width"", ""value""=>""60 inch / 152.4 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Rajai""}]}",home furnishing,rajasthan crafts abstract single quilts comforters green flipkart only genuine products free shipping cash delivery
753,Tuktuk Abstract Single Dohar Black,998a39dca0ef610c3a0ea4e9cc6e1681.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Tuktuk""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""Single Bed, Cot""}, {""key""=>""Type"", ""value""=>""Dohar""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""QLT105""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Model ID"", ""value""=>""QLT105""}, {""key""=>""Outer Material"", ""value""=>""Micro Cotton""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Cartoon Print""}, {""key""=>""Length"", ""value""=>""86 inch / 220 cm""}, {""key""=>""Width"", ""value""=>""55 inch / 140 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""Blanket""}]}",home furnishing,tuktuk abstract single dohar black flipkart only genuine products free shipping cash delivery
754,Onlinemaniya Abstract Single Quilts & Comforters Multicolor,08e8af585235d7403ca2b7b56a51a6d4.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Onlinemaniya""}, {""key""=>""Type"", ""value""=>""Quilts and Comforters""}, {""key""=>""Hand Washable"", ""value""=>""No""}, {""key""=>""Model ID"", ""value""=>""Jaipuri Rajai""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Design"", ""value""=>""Circle Pattern on Front""}, {""key""=>""Machine Washable"", ""value""=>""No""}, {""key""=>""Suitable For"", ""value""=>""Stroller, Cribs""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""Jaipuri Rajai""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Outer Material"", ""value""=>""Cotton""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Weight"", ""value""=>""450 g""}, {""key""=>""Length"", ""value""=>""83 inch / 212 cm""}, {""key""=>""Width"", ""value""=>""53 inch / 135 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Quilt""}]}",home furnishing,onlinemaniya abstract single quilts comforters multicolor flipkart only genuine products free shipping cash delivery
755,Buy Clues Abstract Single Quilts & Comforters Gold,8872dd7ca802f56c1c3ee07e22e84cfd.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Buy Clues""}, {""key""=>""Machine Washable"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Quilts and Comforters""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""Jaipuri Hand Block""}, {""key""=>""Model ID"", ""value""=>""Jaipuri Hand Block""}, {""key""=>""Outer Material"", ""value""=>""Cotton""}, {""key""=>""Color"", ""value""=>""Gold""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Ethnic""}, {""key""=>""Length"", ""value""=>""88 inch / 224 cm""}, {""key""=>""Width"", ""value""=>""59 inch / 152 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Piece Quilt""}]}",home furnishing,clues abstract single quilts comforters gold flipkart only genuine products free shipping cash delivery
756,Rajlaxmi Checkered Single Quilts & Comforters Multicolor,8ed6faebe087745cc1a3ed5aec2a57cf.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Rajlaxmi""}, {""key""=>""Type"", ""value""=>""Quilts and Comforters""}, {""key""=>""Hand Washable"", ""value""=>""Yes""}, {""key""=>""Model ID"", ""value""=>""Sanganeri Unique Print""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Design"", ""value""=>""Traditional Booti""}, {""key""=>""Machine Washable"", ""value""=>""No""}, {""key""=>""Suitable For"", ""value""=>""Single Side Quilt""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""Sanganeri Unique Print""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Outer Material"", ""value""=>""100% Cotton""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Weight"", ""value""=>""1500 g""}, {""key""=>""Length"", ""value""=>""90 inch / 228.6 cm""}, {""key""=>""Width"", ""value""=>""60 inch / 152.4 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Single Quilt""}]}",home furnishing,rajlaxmi checkered single quilts comforters multicolor flipkart only genuine products free shipping cash delivery
757,"SVM Navratri Special 7 Analog Watch  - For Girls, Women",44a6d9f64668b004c3254f3904142064.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""NA""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""NA""}, {""key""=>""Compass"", ""value""=>""NA""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Other Dimensions"", ""value""=>""70""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""Navratri Special 7""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""key""=>""Ideal For"", ""value""=>""Girls, Women""}, {""key""=>""Novelty Feature"", ""value""=>""NA""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 month Domestic Warranty""}, {""key""=>""Box Material"", ""value""=>""Paper""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Push Button Clasap""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""value""=>""Watch""}]}",watches,navratri special analog watch girls women navratri special analog watch girls women navratri special online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
758,Bajya Abstract Single Quilts & Comforters MultiColour,49852d7f69839e0b1006adc55d56938a.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Bajya""}, {""key""=>""Machine Washable"", ""value""=>""No""}, {""key""=>""Suitable For"", ""value""=>""Stroller""}, {""key""=>""Type"", ""value""=>""Quilts and Comforters""}, {""key""=>""Inner Material"", ""value""=>""100% Cotton""}, {""key""=>""Model Name"", ""value""=>""India Jaipuri Traditional Ethnic Cotton Razai In Violet Flower Design""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Model ID"", ""value""=>""India Jaipuri Traditional Ethnic Cotton Razai In Violet Flower Design""}, {""key""=>""Color"", ""value""=>""MultiColour""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Traditional""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Quilt""}]}",home furnishing,bajya abstract single quilts comforters multicolour flipkart only genuine products free shipping cash delivery
759,Fighter FIGH_008 Digital Watch  - For Couple,e80e5151787eb21b0cca0d7dc3b0c338.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""FIGH_008""}, {""key""=>""Ideal For"", ""value""=>""Couple""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish rim""}, {""value""=>""3 Months Manufacturer Warranty""}, {""value""=>""Watch""}, {""key""=>""Dial Shape"", ""value""=>""Rectangle""}, {""key""=>""Strap Color"", ""value""=>""Red""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Dial Color"", ""value""=>""Red""}]}",watches,fighter figh digital watch couple fighter figh digital watch couple figh online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
760,Luba rk526 Rked Analog Watch  - For Women,79e6b64a09ec7d393be193430ea732fe.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Rked""}, {""key""=>""Style Code"", ""value""=>""rk526""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish Strap, Bracelet Look""}, {""value""=>""1 Year Manufacturer Warranty""}, {""value""=>""Watch""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Strap Color"", ""value""=>""Pink""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Beige""}, {""key""=>""Strap Material"", ""value""=>""Pu Strap""}]}",watches,luba rked analog watch women luba rked analog watch women online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
761,Perucci PC-301 Analog Watch  - For Men,294a26262643797cb07f72f1b55262ae.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""PC-301""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""value""=>""1 Year manufacturing""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}, {""value""=>""1 Watch""}]}",watches,perucci analog watch perucci analog watch online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
762,Perucci PC-303 Analog Watch  - For Men,53b9357d16d4db0a1f9ec4e8ac91e743.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""PC-303""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""value""=>""1 Year manufacturing""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""silver""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}, {""value""=>""1 Watch""}]}",watches,perucci analog watch perucci analog watch online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
763,Perucci PC-310 Analog Watch  - For Men,fc93a41f31c4e997fbfcc5bd0a63ee65.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""PC-310""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""value""=>""1 Year manufacturing""}, {""value""=>""1 Watch""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}]}",watches,perucci analog watch perucci analog watch online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
764,Chappin & Nellson CNL-50-White-RG Analog Watch  - For Women,e24ef34ede03630207f0d367f633d8ea.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""CNL-50-White-RG""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""value""=>""1 Year Manufacturer Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""White""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Strap Material"", ""value""=>""PU Strap""}]}",watches,chappin nellson white analog watch women chappin nellson white analog watch women white online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
765,Nutcase Sticker Wrap Design - Teal & Pink Watercolors 800 ml Bottle,3d8222014ec36292c1c143c5f5e12c29.jpg,"{""product_specification""=>[{""key""=>""Body Material"", ""value""=>""Aluminium""}, {""key""=>""Type"", ""value""=>""Bottle""}, {""key""=>""Height"", ""value""=>""25 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Sales Package"", ""value""=>""800 ML Bottle""}]}",kitchen dining,nutcase sticker wrap design teal pink watercolors bottle only online flipkart only genuine products free shipping cash delivery
766,Nutcase Sticker Wrap Design - Lucky Elements 800 ml Bottle,503bb08f7bdf6a395ec564dd1dc83619.jpg,"{""product_specification""=>[{""key""=>""Body Material"", ""value""=>""Aluminium""}, {""key""=>""Type"", ""value""=>""Bottle""}, {""key""=>""Height"", ""value""=>""25 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Sales Package"", ""value""=>""800 ML Bottle""}]}",kitchen dining,nutcase sticker wrap design lucky elements bottle pack multicolor price nutcase brings designer water bottle nutcase bottles reflect your style your attitude this aluminium water bottle comes with harness hook waterproof sticker wrap fresh quirky playful design nutcase brings designer water bottle nutcase bottles reflect your style your attitude this aluminium water bottle comes with harness hook waterproof sticker wrap fresh quirky playful design
767,Oxyglow Fruit Massage Cream With Vitamin-E & Almond Under Eye Repair Care,2abb35d6affd2796e664349a747bd302.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Combo Set"", ""value""=>""2""}, {""key""=>""Organic Type"", ""value""=>""Natural""}, {""key""=>""Combo Set Contents"", ""value""=>""1 fruit massage cream with vitamin-e 200gm, 1 almond under eye repair care 12gm""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Organic"", ""value""=>""Yes""}, {""key""=>""Professional Care"", ""value""=>""Yes""}]}",beauty and personal care,oxyglow fruit massage cream with vitamin almond under repair care price oxyglow brings stop solution your beauty cosmetics products catering your needs through wide range beauty care products like face wash bleach face pack oils lotions gels conditioners care products many more beat your beauty problems with help glow range beauty products your ease ordering them immediately oxyglow brings stop solution your beauty cosmetics products catering your needs through wide range beauty care products like face wash bleach face pack oils lotions gels conditioners care products many more beat your beauty problems with help glow range beauty products your ease ordering them immediately
768,Oxyglow Saffron with vitamin-E Gold Massage Cream & Almond Under Eye Repair Care,4f8f64f93f789af51bb07296639acbd2.jpg,"{""product_specification""=>[{""key""=>""Number of Contents in Combo Set"", ""value""=>""2""}, {""key""=>""Organic Type"", ""value""=>""Natural""}, {""key""=>""Combo Set Contents"", ""value""=>""1 saffron with vitamin-e gold massage cream 500gm, 1 almond under eye repair care 12gm""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Organic"", ""value""=>""Yes""}, {""key""=>""Professional Care"", ""value""=>""Yes""}]}",beauty and personal care,oxyglow saffron with vitamin gold massage cream almond under repair care online oxyglow saffron with vitamin gold massage cream almond under repair care best prices with free shipping cash delivery only genuine products replacement guarantee
769,Xemex ST1025SL07 New Generation Analog Watch  - For Women,8aa19c1f26ee1f256d4c3ab5f2f849be.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Tourbillon"", ""value""=>""No""}, {""key""=>""Other Functions"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Moonphase"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""No""}, {""key""=>""GPS"", ""value""=>""No""}, {""key""=>""Chronograph Feature"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""New Generation""}, {""key""=>""Style Code"", ""value""=>""ST1025SL07""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Occasion"", ""value""=>""Casual, Formal""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""key""=>""Novelty Feature"", ""value""=>""Three Hands""}, {""key""=>""Weight"", ""value""=>""150 g""}, {""key""=>""Height"", ""value""=>""50 mm""}, {""key""=>""Other Dimensions"", ""value""=>""LENGTH 215 MM""}, {""key""=>""Width"", ""value""=>""40 mm""}, {""key""=>""Thickness"", ""value""=>""16 mm""}, {""value""=>""1 year warranty Against Manufacturing defect???...""}, {""value""=>""Dummy""}, {""value""=>""WATCH And Box""}, {""key""=>""Strap Type"", ""value""=>""Leather""}, {""key""=>""Dial Shape"", ""value""=>""Oval""}, {""key""=>""Box Material"", ""value""=>""PVC""}, {""key""=>""Strap Color"", ""value""=>""Purple""}, {""key""=>""Shock Resistance"", ""value""=>""No""}, {""key""=>""Case / Bezel Material"", ""value""=>""Alloy""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Purple""}, {""key""=>""Other Body Features"", ""value""=>""Moving Crown""}, {""key""=>""Strap Material"", ""value""=>""Synthetic Leather Strap""}]}",watches,xemex generation analog watch women xemex generation analog watch women online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
770,Offspring Solid Single Blanket Pink,63523a600ab69f276664d0eade9d076e.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Offspring""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""Wrapper""}, {""key""=>""Type"", ""value""=>""Blanket""}, {""key""=>""Model Name"", ""value""=>""Teddy Blanket""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Model ID"", ""value""=>""Teddy Blanket""}, {""key""=>""Color"", ""value""=>""Pink""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Teddy""}, {""key""=>""Length"", ""value""=>""36 inch / 93 cm""}, {""key""=>""Width"", ""value""=>""28 inch / 72 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Blanket""}]}",baby care,offspring solid single blanket pink flipkart only genuine products free shipping cash delivery
771,Offspring Printed Single Blanket Blue,42643c1c9403f67921a18654bcf45ead.jpg,"{""product_specification""=>[{""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Brand"", ""value""=>""Offspring""}, {""key""=>""Suitable For"", ""value""=>""Wrapper""}, {""key""=>""Type"", ""value""=>""Blanket""}, {""key""=>""Model Name"", ""value""=>""Teddy Blanket""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Model ID"", ""value""=>""Teddy Blanket""}, {""key""=>""Design"", ""value""=>""Teddy""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Color"", ""value""=>""Blue""}, {""key""=>""Length"", ""value""=>""36 inch / 93 cm""}, {""key""=>""Width"", ""value""=>""28 inch / 72 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Blanket""}]}",baby care,offspring printed single blanket blue blanket price made from soft material keep your baby warm cozy made from soft material keep your baby warm cozy
772,Offspring Printed Single Wrapper Multicolor,8818424349b75a67775353d1feef2635.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Offspring""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""Wraping""}, {""key""=>""Type"", ""value""=>""Wrapper""}, {""key""=>""Model Name"", ""value""=>""Hooded Receiving""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Model ID"", ""value""=>""Hooded Receiving""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Baer""}, {""key""=>""Length"", ""value""=>""29 inch / 76 cm""}, {""key""=>""Width"", ""value""=>""29 inch / 76 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Wrap""}]}",baby care,offspring printed single wrapper multicolor flipkart only genuine products free shipping cash delivery
773,Ireeya Abstract Single Coral Blanket Blue,109e235d4838002246599f987d935c21.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Ireeya""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Type"", ""value""=>""Coral Blanket""}, {""key""=>""Inner Material"", ""value""=>""Cotton, Muslin""}, {""key""=>""Model Name"", ""value""=>""Muslin""}, {""key""=>""Model ID"", ""value""=>""Muslin""}, {""key""=>""Outer Material"", ""value""=>""Cotton, Muslin""}, {""key""=>""Color"", ""value""=>""Blue""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Animal Print""}, {""key""=>""Length"", ""value""=>""36 inch / 91.44 cm""}, {""key""=>""Width"", ""value""=>""36 inch / 91.44 cm""}, {""key""=>""Sales Package"", ""value""=>""Blanket""}]}",baby care,ireeya abstract single coral blanket blue flipkart only genuine products free shipping cash delivery
774,"Offspring Embroidered, Solid Single Wrapper White, Pink",093bcad64d11c0aed903a8dd787ef069.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Offspring""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""Wraping""}, {""key""=>""Type"", ""value""=>""Wrapper""}, {""key""=>""Model Name"", ""value""=>""Hooded Receiving""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Model ID"", ""value""=>""Hooded Receiving""}, {""key""=>""Color"", ""value""=>""White, Pink""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Girrafe""}, {""key""=>""Length"", ""value""=>""29 inch / 75 cm""}, {""key""=>""Width"", ""value""=>""27 inch / 70 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Wrap""}]}",baby care,offspring embroidered solid single wrapper white pink wrap price this hooded wrap made from soft material which gentle against baby skin this wrap used swaddle wrap burp cloth much more this hooded wrap made from soft material which gentle against baby skin this wrap used swaddle wrap burp cloth much more
775,Carter'S Self Design Single Blanket Multicolor,93618b8a998782d4d847ee5cba5c7de2.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Carter'S""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Suitable For"", ""value""=>""All Purpose""}, {""key""=>""Type"", ""value""=>""Blanket""}, {""key""=>""Model Name"", ""value""=>""Imported Carter'S Blanket / Layette - Transport In Blue 76cm X 102cm""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Model ID"", ""value""=>""Imported Carter'S Blanket / Layette - Transport In Blue 76cm X 102cm""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Design"", ""value""=>""Vehicles""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""Blanket""}]}",baby care,carter self design single blanket multicolor flipkart only genuine products free shipping cash delivery
776,My NewBorn Solid Single Wrapper Assorted Muti Colors,c1e9b5875e442203073211c522072973.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""My NewBorn""}, {""key""=>""Type"", ""value""=>""Wrapper""}, {""key""=>""Hand Washable"", ""value""=>""Yes""}, {""key""=>""Model ID"", ""value""=>""Classic Hooded Polar Fleece""}, {""key""=>""Character"", ""value""=>""Cartoon Character""}, {""key""=>""Color"", ""value""=>""Assorted Muti Colors""}, {""key""=>""Design"", ""value""=>""Cartton character""}, {""key""=>""Machine Washable"", ""value""=>""No""}, {""key""=>""Suitable For"", ""value""=>""New Born""}, {""key""=>""Inner Material"", ""value""=>""Fleece""}, {""key""=>""Model Name"", ""value""=>""Classic Hooded Polar Fleece""}, {""key""=>""Series"", ""value""=>""Baby Care""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Outer Material"", ""value""=>""Polar Fleece""}, {""key""=>""Size"", ""value""=>""Single""}, {""key""=>""Weight"", ""value""=>""500 g""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""5""}, {""key""=>""Sales Package"", ""value""=>""Five, Pieces""}]}",baby care,newborn solid single wrapper assorted muti colors flipkart only genuine products free shipping cash delivery
